window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
16,5000,3188,2,3,3,1.905,1,166.4,3173,0,4.55,1.0238,3113.9,15,1.0,81,9,13,961,0.002238,0.0385,47.2727,15,12.4,0.0218,0.0077,0,0,0,0,0.073427,0.015625,46,0.7872,0.7154,0.367
17,5000,3112,0,0,3,1.9142,2,167.9,5,3107,4.46,0.9995,3113.7,5,1.0,75,0,6,890,0.002348,0.0391,20.3252,16,13.3,0.0226,0.0081,0,0,0,0,0.0625,0.015625,44,0.75,0.7779,0.3747
18,5000,3017,0,0,3,1.9474,1,180.9,0,3017,4.47,0.9721,3103.5,0,1.0,67,0,8,828,0.002362,0.0394,0.0,17,14.0,0.0232,0.0081,0,0,0,0,0.070866,0.015625,40,0.7795,0.8488,0.3825
19,5000,3071,2,5,3,1.9665,1,185.8,0,3061,4.47,0.9906,3100.2,10,1.0,70,5,2,856,0.002331,0.0516,41.3223,18,13.8,0.0258,0.0086,1,0,0,0,0.059524,0.015625,42,0.7375,0.8924,0.3833
20,5000,3134,0,0,3,1.9324,1,188.5,3122,0,4.51,1.0098,3103.5,12,1.0,66,2,6,848,0.002328,0.0347,44.1767,19,15.1,0.0208,0.0075,0,0,0,0,0.065637,0.015625,42,0.7619,0.9349,0.385
21,5000,3047,0,0,3,1.925,1,186.9,0,3037,4.43,0.9835,3098.1,10,1.0,65,0,1,818,0.002358,0.0586,46.5116,20,16.0,0.0257,0.0102,0,0,0,0,0.076577,0.015625,42,0.796,0.9709,0.3884
22,5000,3019,2,5,3,1.871,1,187.2,0,3010,4.4,0.9768,3090.6,9,1.0,65,4,4,842,0.002336,0.0463,42.4528,21,16.4,0.0269,0.0097,1,0,0,0,0.078704,0.015625,43,0.8015,0.9895,0.3895
23,5000,3043,2,5,1,1.9329,1,181.4,5,3028,4.51,0.9861,3086.0,15,1.0,70,10,5,878,0.002383,0.0432,57.2519,22,15.7,0.0261,0.0094,1,0,0,0,0.053957,0.015625,47,0.7104,1.0218,0.3869
24,5000,3096,0,0,1,1.971,2,183.8,3086,0,4.52,1.0029,3087.0,10,1.0,63,0,7,843,0.002317,0.0542,38.3142,23,17.2,0.0253,0.0096,0,0,0,0,0.054152,0.015625,46,0.7115,1.0507,0.3866
25,4999,3060,1,4,1,1.9767,1,184.8,4,3051,4.44,0.9921,3084.4,9,1.0,61,1,3,810,0.002195,0.042,39.1304,24,18.0,0.0242,0.009,0,0,0,0,0.063025,0.015625,45,0.7521,1.0927,0.3862
26,4999,3193,2,3,1,1.9489,1,183.6,3198,0,4.54,1.0358,3096.1,9,1.0,61,7,7,820,0.002412,0.0474,37.6569,25,17.3,0.0194,0.0095,0,0,0,0,0.059289,0.015625,46,0.7365,1.1402,0.3872
27,4998,2963,0,0,3,1.9332,2,188.4,0,2958,4.33,0.961,3083.4,5,1.0,58,0,3,787,0.002304,0.0482,22.8311,26,18.3,0.0303,0.0107,0,0,0,0,0.083333,0.015625,43,0.8125,1.1711,0.3901
28,4997,3169,0,0,3,1.944,1,188.8,3164,0,4.52,1.025,3091.6,5,1.0,52,0,6,750,0.002354,0.0413,23.6967,27,20.4,0.0237,0.0099,0,0,0,0,0.06422,0.015625,40,0.7567,1.2122,0.3911
29,4996,3050,1,3,1,1.962,1,195.6,2,3048,4.52,0.9878,3087.6,2,1.0,48,1,5,672,0.002511,0.0481,9.8039,28,20.7,0.0315,0.0114,0,1,0,0,0.081731,0.015625,36,0.8088,1.2462,0.3945
30,4994,3062,1,3,3,1.9716,1,199.4,0,3057,4.43,0.9925,3085.2,5,1.0,47,4,5,680,0.002579,0.0529,24.7525,29,21.4,0.0315,0.0125,0,0,0,0,0.086538,0.015625,38,0.8194,1.3054,0.3958
31,4993,3012,2,4,3,1.9544,2,197.6,2,3010,4.46,0.9785,3078.2,2,1.0,45,2,4,659,0.002573,0.067,10.6383,30,21.4,0.0347,0.0139,0,0,0,0,0.092784,0.015625,37,0.8316,1.3518,0.3981
32,4991,2999,0,0,3,1.9436,2,205.5,0,2999,4.41,0.9767,3070.7,0,1.0,42,0,3,643,0.002715,0.0526,0.0,31,23.1,0.0292,0.013,0,0,0,0,0.076023,0.015625,36,0.7945,1.422,0.3991
33,4988,2988,2,5,1,1.9002,1,207.2,6,2977,4.34,0.9756,3062.8,11,1.0,42,4,4,664,0.003051,0.0711,46.6321,32,22.5,0.0393,0.0162,1,0,0,0,0.101523,0.015625,37,0.8461,1.5032,0.4028
34,4986,3115,1,5,1,1.9367,1,203.2,3105,0,4.5,1.0154,3067.8,10,1.0,41,1,2,654,0.003309,0.0607,48.0769,33,22.5,0.0359,0.015,1,0,0,0,0.093458,0.015625,34,0.8328,1.5359,0.4046
35,4985,2964,1,5,1,1.8935,2,200.5,5,2949,4.38,0.9693,3057.9,15,1.0,39,1,3,657,0.003031,0.0657,77.7202,34,22.7,0.0422,0.0163,1,0,0,0,0.111111,0.015625,32,0.8594,1.6116,0.4093
36,4980,3055,0,0,1,1.8735,2,209.5,0,3050,4.42,0.9992,3057.6,5,1.0,37,0,2,647,0.003386,0.0765,26.3158,35,24.5,0.0386,0.0165,0,0,0,0,0.107143,0.015625,31,0.8542,1.6882,0.4142
37,4980,3023,1,4,3,1.8284,1,214.0,4,3016,4.37,0.9898,3054.3,7,1.0,37,1,1,646,0.003372,0.0757,38.4615,36,25.4,0.0371,0.0156,0,0,0,0,0.081081,0.015625,30,0.8073,1.7422,0.4172
38,4979,3077,0,0,3,1.7678,1,209.3,3070,0,4.44,1.0067,3056.5,7,1.0,36,3,4,611,0.003119,0.0815,38.8889,37,24.2,0.0365,0.0175,0,0,0,0,0.11413,0.015625,29,0.8631,1.7885,0.4191
39,4977,3068,2,5,3,1.8286,1,197.9,3056,0,4.47,1.0034,3057.6,12,1.0,37,2,1,646,0.003643,0.065,61.8557,38,24.4,0.0332,0.0151,1,1,0,0,0.095,0.015625,31,0.8355,1.8485,0.42
40,4976,3021,1,5,3,1.899,1,212.3,18,3003,4.42,0.9892,3054.1,18,1.0,36,2,3,641,0.003007,0.0637,85.0,39,25.0,0.0363,0.0132,1,0,0,0,0.073529,0.015625,30,0.7875,1.8984,0.4198
41,4975,3000,1,3,3,1.8928,2,210.0,8,2992,4.45,0.984,3048.9,8,1.0,36,3,3,645,0.003086,0.0698,47.9042,40,24.8,0.0287,0.0122,0,0,0,0,0.069767,0.015625,31,0.776,1.9565,0.4187
42,4975,3022,1,5,1,1.8164,2,209.3,3,3014,4.45,0.992,3046.4,8,1.0,36,1,1,647,0.003023,0.0726,45.4545,41,24.6,0.0367,0.0145,1,0,0,0,0.089385,0.015625,29,0.8252,2.0459,0.42
43,4974,3088,0,0,1,1.976,2,213.1,3084,0,4.49,1.0123,3050.3,4,1.0,34,1,3,643,0.003025,0.057,15.7895,42,25.9,0.0379,0.0142,0,0,0,0,0.103627,0.015625,30,0.8492,2.1081,0.4216
44,4974,3018,1,4,1,1.9875,1,210.2,6,3009,4.4,0.9904,3047.3,9,1.0,34,4,4,616,0.002667,0.0571,52.6316,43,25.7,0.0335,0.012,0,1,0,0,0.097143,0.015625,31,0.8392,2.1859,0.4225
45,4974,3112,1,5,3,1.9647,1,206.9,3105,0,4.43,1.0195,3053.5,8,1.0,35,5,4,624,0.003023,0.0588,41.2371,44,25.1,0.0309,0.0128,1,0,0,0,0.098039,0.015625,31,0.8406,2.284,0.4214
46,4972,2943,0,0,3,1.9819,2,198.4,4,2939,4.35,0.9671,3043.0,4,1.0,33,0,2,612,0.003254,0.0795,23.3918,45,27.6,0.0352,0.0134,0,0,0,0,0.107955,0.015625,29,0.8553,2.3919,0.4212
